dataset,product,version,date,url,rootfs_path,notes
benign,aghp5g23,32918__2,2019-01-11,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.9/XW.v6.1.9.32918.190108.1737.bin,targets/benign/aghp5g23/32918__2/rootfs,planned (no download)
benign,aghp5g23,31612__4,2017-03-28,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15-sign.31612.170908.1458.bin,targets/benign/aghp5g23/31612__4/rootfs,planned (no download)
benign,aghp5g23,32113__2,2018-01-19,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.4/XW.v6.1.4.32113.180112.0918.bin,targets/benign/aghp5g23/32113__2/rootfs,planned (no download)
benign,aghp5g23,31939__2,2017-11-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.3/XW.v6.1.3.31939.171117.1223.bin,targets/benign/aghp5g23/31939__2/rootfs,planned (no download)
benign,aghp5g23,31296__2,2017-07-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.6/XW.v6.0.6.31296.170704.2042.bin,targets/benign/aghp5g23/31296__2/rootfs,planned (no download)
benign,aghp5g23,31626__2,2017-03-29,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.3/XM.v6.0.3.30600.170329.1831.bin,targets/benign/aghp5g23/31626__2/rootfs,planned (no download)
benign,aghp5g23,31601,2017-09-08,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.7/XM.v6.0.7.31601.170908.1247.bin,targets/benign/aghp5g23/31601/rootfs,planned (no download)
benign,aghp5g23,31601__2,2017-09-08,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.7/XW.v6.0.7.31601.170908.1232.bin,targets/benign/aghp5g23/31601__2/rootfs,planned (no download)
benign,aghp5g23,31741,2017-09-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.0/XW.v6.1.0.31741.170929.1213.bin,targets/benign/aghp5g23/31741/rootfs,planned (no download)
benign,aghp5g23,31612__5,2017-03-27,https://www.ui.com/downloads/firmwares/XW-fw/v5.6.15/XW.v5.6.15.30572.170328.1052.bin,targets/benign/aghp5g23/31612__5/rootfs,planned (no download)
benign,aghp5g23,6.1.1.31776,2017-10-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.1/XW.v6.1.1.31776.171006.1138.bin,targets/benign/aghp5g23/6.1.1.31776/rootfs,planned (no download)
benign,aghp5g23,31825,2017-10-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.2/XW.v6.1.2.31825.171017.1633.bin,targets/benign/aghp5g23/31825/rootfs,planned (no download)
benign,aghp5g23,31825__2,2017-10-17,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.2/XM.v6.1.2.31825.171017.1648.bin,targets/benign/aghp5g23/31825__2/rootfs,planned (no download)
benign,aghp5g23,31626__3,2017-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3.30600.170329.1817.bin,targets/benign/aghp5g23/31626__3/rootfs,planned (no download)
benign,aghp5g23,31626__4,2017-03-30,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3-sign.31626.170908.1544.bin,targets/benign/aghp5g23/31626__4/rootfs,planned (no download)
benign,aghp5g27,31296,2017-09-07,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.6/XM.v6.0.6.31296.170704.2058.bin,targets/benign/aghp5g27/31296/rootfs,planned (no download)
benign,aghp5g27,31612,2017-03-27,https://www.ui.com/downloads/firmwares/XW-fw/v5.6.15/XW.v5.6.15.30572.170328.1052.bin,targets/benign/aghp5g27/31612/rootfs,planned (no download)
benign,aghp5g27,31612__2,2017-03-28,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15-sign.31612.170908.1458.bin,targets/benign/aghp5g27/31612__2/rootfs,planned (no download)
benign,aghp5g27,31776,2017-10-13,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.1/XM.v6.1.1.31776.171010.0940.bin,targets/benign/aghp5g27/31776/rootfs,planned (no download)
benign,aghp5g27,31612__3,2017-03-28,https://www.ui.com/downloads/firmwares/XW-fw/v5.6.15/XW.v5.6.15-sign.31612.170908.1440.bin,targets/benign/aghp5g27/31612__3/rootfs,planned (no download)
benign,aghp5g27,31612__4,2017-03-28,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15-sign-cpu400.31612.170908.1458.bin,targets/benign/aghp5g27/31612__4/rootfs,planned (no download)
benign,aghp5g27,31626,2017-03-30,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.3/XM.v6.0.3-sign.31626.170908.1602.bin,targets/benign/aghp5g27/31626/rootfs,planned (no download)
benign,aghp5g27,31626__2,2017-03-30,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3-sign.31626.170908.1544.bin,targets/benign/aghp5g27/31626__2/rootfs,planned (no download)
benign,aghp5g27,30572,2017-03-27,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15-cpu400.30572.170328.1107.bin,targets/benign/aghp5g27/30572/rootfs,planned (no download)
benign,aghp5g27,32774,2018-09-26,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.8/XM.v6.1.8.32774.180921.1533.bin,targets/benign/aghp5g27/32774/rootfs,planned (no download)
benign,aghp5g27,32774__2,2018-09-26,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.8/XW.v6.1.8.32774.180921.1518.bin,targets/benign/aghp5g27/32774__2/rootfs,planned (no download)
benign,aghp5g27,32918,2019-01-11,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.9/XM.v6.1.9.32918.190108.1752.bin,targets/benign/aghp5g27/32918/rootfs,planned (no download)
benign,aghp5g27,32918__2,2019-01-11,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.9/XW.v6.1.9.32918.190108.1737.bin,targets/benign/aghp5g27/32918__2/rootfs,planned (no download)
benign,aghp5g27,32949,2019-03-29,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.11/XM.v6.1.11.32949.190328.1126.bin,targets/benign/aghp5g27/32949/rootfs,planned (no download)
benign,aghp5g27,31612__5,2017-03-27,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15.30572.170328.1107.bin,targets/benign/aghp5g27/31612__5/rootfs,planned (no download)
benign,aghp5g27,31296__2,2017-07-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.6/XW.v6.0.6.31296.170704.2042.bin,targets/benign/aghp5g27/31296__2/rootfs,planned (no download)
benign,aghp5g27,31939,2017-11-17,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.3/XM.v6.1.3.31939.171117.1238.bin,targets/benign/aghp5g27/31939/rootfs,planned (no download)
benign,aghp5g27,32113,2018-01-19,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.4/XW.v6.1.4.32113.180112.0918.bin,targets/benign/aghp5g27/32113/rootfs,planned (no download)
benign,aghp5g27,32113__2,2018-01-19,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.4/XM.v6.1.4.32113.180112.0932.bin,targets/benign/aghp5g27/32113__2/rootfs,planned (no download)
benign,aghp5g27,31601,2017-09-08,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.7/XM.v6.0.7.31601.170908.1247.bin,targets/benign/aghp5g27/31601/rootfs,planned (no download)
benign,aghp5g27,31626__3,2017-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.3/XW.v6.0.3.30600.170329.1817.bin,targets/benign/aghp5g27/31626__3/rootfs,planned (no download)
benign,aghp5g27,33003,2019-05-24,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.12/XW.v6.1.12.33003.190523.1253.bin,targets/benign/aghp5g27/33003/rootfs,planned (no download)
benign,aghp5g27,32949__2,2019-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.11/XW.v6.1.11.32949.190328.1111.bin,targets/benign/aghp5g27/32949__2/rootfs,planned (no download)
benign,aghp5g27,33003__2,2019-05-24,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.12/XM.v6.1.12.33003.190523.1323.bin,targets/benign/aghp5g27/33003__2/rootfs,planned (no download)
benign,aghp5g27,31626__4,2017-03-29,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.3/XM.v6.0.3.30600.170329.1831.bin,targets/benign/aghp5g27/31626__4/rootfs,planned (no download)
benign,aghp5g27,31939__2,2017-11-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.3/XW.v6.1.3.31939.171117.1223.bin,targets/benign/aghp5g27/31939__2/rootfs,planned (no download)
benign,aghp5g27,31825,2017-10-17,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.2/XM.v6.1.2.31825.171017.1648.bin,targets/benign/aghp5g27/31825/rootfs,planned (no download)
benign,aghp5g27,31741,2017-09-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.0/XW.v6.1.0.31741.170929.1213.bin,targets/benign/aghp5g27/31741/rootfs,planned (no download)
benign,aghp5g27,6.1.1.31776,2017-10-05,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.1/XW.v6.1.1.31776.171006.1138.bin,targets/benign/aghp5g27/6.1.1.31776/rootfs,planned (no download)
benign,aghp5g27,31601__2,2017-09-08,https://www.ui.com/downloads/firmwares/XW-fw/v6.0.7/XW.v6.0.7.31601.170908.1232.bin,targets/benign/aghp5g27/31601__2/rootfs,planned (no download)
benign,aghp5g27,31825__2,2017-10-17,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.2/XW.v6.1.2.31825.171017.1633.bin,targets/benign/aghp5g27/31825__2/rootfs,planned (no download)
benign,ubiquiti-arhp,33033,2019-07-05,https://www.ui.com/downloads/firmwares/XN-fw/v6.2.0/XM.v6.2.0.33033.190703.1147.bin,targets/benign/ubiquiti-arhp/33033/rootfs,planned (no download)
benign,ubiquiti-arhp,33226,2020-04-30,https://www.ui.com/downloads/firmwares/XN-fw/v6.3.0/XM.v6.3.0.33226.200428.1849.bin,targets/benign/ubiquiti-arhp/33226/rootfs,planned (no download)
benign,arhp,32918,2019-01-11,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.9/XM.v6.1.9.32918.190108.1752.bin,targets/benign/arhp/32918/rootfs,planned (no download)
benign,arhp,31296,2017-09-07,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.6/XM.v6.0.6.31296.170704.2058.bin,targets/benign/arhp/31296/rootfs,planned (no download)
benign,arhp,30572,2017-03-27,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15-cpu400.30572.170328.1107.bin,targets/benign/arhp/30572/rootfs,planned (no download)
benign,arhp,33003,2019-05-24,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.12/XM.v6.1.12.33003.190523.1323.bin,targets/benign/arhp/33003/rootfs,planned (no download)
benign,arhp,31939,2017-11-17,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.3/XM.v6.1.3.31939.171117.1238.bin,targets/benign/arhp/31939/rootfs,planned (no download)
benign,arhp,32113,2018-01-19,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.4/XM.v6.1.4.32113.180112.0932.bin,targets/benign/arhp/32113/rootfs,planned (no download)
benign,arhp,31825,2017-10-17,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.2/XM.v6.1.2.31825.171017.1648.bin,targets/benign/arhp/31825/rootfs,planned (no download)
benign,arhp,31612,2017-03-27,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15.30572.170328.1107.bin,targets/benign/arhp/31612/rootfs,planned (no download)
benign,arhp,31612__2,2017-03-28,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15-sign.31612.170908.1458.bin,targets/benign/arhp/31612__2/rootfs,planned (no download)
benign,arhp,31776,2017-10-13,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.1/XM.v6.1.1.31776.171010.0940.bin,targets/benign/arhp/31776/rootfs,planned (no download)
benign,arhp,31626,2017-03-30,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.3/XM.v6.0.3-sign.31626.170908.1602.bin,targets/benign/arhp/31626/rootfs,planned (no download)
benign,arhp,32774,2018-09-26,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.8/XM.v6.1.8.32774.180921.1533.bin,targets/benign/arhp/32774/rootfs,planned (no download)
benign,arhp,32949,2019-03-29,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.11/XM.v6.1.11.32949.190328.1126.bin,targets/benign/arhp/32949/rootfs,planned (no download)
benign,ubiquiti-b-db-ac,40912,2019-06-20,https://www.ui.com/downloads/firmwares/XC-fw/v8.6.0/2WA.v8.6.0.40912.190618.1927.bin,targets/benign/ubiquiti-b-db-ac/40912/rootfs,planned (no download)
benign,ubiquiti-b-db-ac,41152,2019-08-08,https://www.ui.com/downloads/firmwares/XC-fw/v8.6.1/2WA.v8.6.1.41152.190802.1844.bin,targets/benign/ubiquiti-b-db-ac/41152/rootfs,planned (no download)
benign,ubiquiti-b-db-ac,42152,2020-02-04,https://www.ui.com/downloads/firmwares/XC-fw/v8.7.0/2WA.v8.7.0.42152.200203.1256.bin,targets/benign/ubiquiti-b-db-ac/42152/rootfs,planned (no download)
benign,ubiquiti-b-db-ac,42832,2020-06-26,https://www.ui.com/downloads/firmwares/XC-fw/v8.7.1/2WA.v8.7.1.42832.200623.1641.bin,targets/benign/ubiquiti-b-db-ac/42832/rootfs,planned (no download)
benign,ubiquiti-b-db-ac,45112,2021-04-15,https://www.ui.com/downloads/firmwares/XC-fw/v8.7.4/2WA.v8.7.4.45112.210415.1103.bin,targets/benign/ubiquiti-b-db-ac/45112/rootfs,planned (no download)
benign,ubiquiti-b-db-ac,45783,2021-07-23,https://www.ui.com/downloads/firmwares/XC-fw/v8.7.5/2WA.v8.7.5.45783.210720.1004.bin,targets/benign/ubiquiti-b-db-ac/45783/rootfs,planned (no download)
benign,ubiquiti-b-db-ac,8.5.8.38845,2018-09-19,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.8/2WA.v8.5.8.38845.180918.1016.bin,targets/benign/ubiquiti-b-db-ac/8.5.8.38845/rootfs,planned (no download)
benign,ubiquiti-b-db-ac,8.5.7.38314,2018-06-28,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.7/2WA.v8.5.7.38314.180628.1026.bin,targets/benign/ubiquiti-b-db-ac/8.5.7.38314/rootfs,planned (no download)
benign,ubiquiti-b-db-ac,8.5.11.39842,2019-01-11,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.11/2WA.v8.5.11.39842.190109.1449.bin,targets/benign/ubiquiti-b-db-ac/8.5.11.39842/rootfs,planned (no download)
benign,b-db-ac,38845,2018-09-19,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.8/2WA.v8.5.8.38845.180918.1016.bin,targets/benign/b-db-ac/38845/rootfs,planned (no download)
benign,b-db-ac,39842,2019-01-11,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.11/2WA.v8.5.11.39842.190109.1449.bin,targets/benign/b-db-ac/39842/rootfs,planned (no download)
benign,b-db-ac,40181,2019-02-14,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.12/2WA.v8.5.12.40181.190213.1104.bin,targets/benign/b-db-ac/40181/rootfs,planned (no download)
benign,bm5-ti,31939,2017-11-17,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.3/XM.v6.1.3.31939.171117.1238.bin,targets/benign/bm5-ti/31939/rootfs,planned (no download)
benign,bm5-ti,32113,2018-01-19,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.4/XM.v6.1.4.32113.180112.0932.bin,targets/benign/bm5-ti/32113/rootfs,planned (no download)
benign,bm5-ti,31626,2017-03-29,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.3/XM.v6.0.3.30600.170329.1831.bin,targets/benign/bm5-ti/31626/rootfs,planned (no download)
benign,bm5-ti,31601,2017-09-08,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.7/XM.v6.0.7.31601.170908.1247.bin,targets/benign/bm5-ti/31601/rootfs,planned (no download)
benign,bm5-ti,31612,2017-03-27,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15.30572.170328.1107.bin,targets/benign/bm5-ti/31612/rootfs,planned (no download)
benign,bm5-ti,31825,2017-10-17,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.2/XM.v6.1.2.31825.171017.1648.bin,targets/benign/bm5-ti/31825/rootfs,planned (no download)
benign,bm5-ti,31612__2,2017-03-28,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15-sign.31612.170908.1458.bin,targets/benign/bm5-ti/31612__2/rootfs,planned (no download)
benign,bm5-ti,31776,2017-10-13,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.1/XM.v6.1.1.31776.171010.0940.bin,targets/benign/bm5-ti/31776/rootfs,planned (no download)
benign,bm5-ti,31612__3,2017-03-28,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15-sign-cpu400.31612.170908.1458.bin,targets/benign/bm5-ti/31612__3/rootfs,planned (no download)
benign,bm5-ti,31626__2,2017-03-30,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.3/XM.v6.0.3-sign.31626.170908.1602.bin,targets/benign/bm5-ti/31626__2/rootfs,planned (no download)
benign,bm5-ti,31296,2017-09-07,https://www.ui.com/downloads/firmwares/XN-fw/v6.0.6/XM.v6.0.6.31296.170704.2058.bin,targets/benign/bm5-ti/31296/rootfs,planned (no download)
benign,bm5-ti,30572,2017-03-27,https://www.ui.com/downloads/firmwares/XN-fw/v5.6.15/XM.v5.6.15-cpu400.30572.170328.1107.bin,targets/benign/bm5-ti/30572/rootfs,planned (no download)
benign,bm5-ti,32774,2018-09-26,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.8/XM.v6.1.8.32774.180921.1533.bin,targets/benign/bm5-ti/32774/rootfs,planned (no download)
benign,bm5-ti,32774__2,2018-09-26,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.8/XW.v6.1.8.32774.180921.1518.bin,targets/benign/bm5-ti/32774__2/rootfs,planned (no download)
benign,bm5-ti,32949,2019-03-29,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.11/XM.v6.1.11.32949.190328.1126.bin,targets/benign/bm5-ti/32949/rootfs,planned (no download)
benign,bm5-ti,33003,2019-05-24,https://www.ui.com/downloads/firmwares/XN-fw/v6.1.12/XM.v6.1.12.33003.190523.1323.bin,targets/benign/bm5-ti/33003/rootfs,planned (no download)
benign,ubiquiti-ep-54v-150w,1.9.0,2021-06-01,https://www.ui.com/downloads/firmwares/edgemax/EdgePower/v1.9.0/EP.v1.9.0.a67ced.210524.1407.bin,targets/benign/ubiquiti-ep-54v-150w/1.9.0/rootfs,planned (no download)
benign,ubiquiti-ep-54v-150w,4.201125.1511,2020-12-09,https://www.ui.com/downloads/firmwares/edgemax/EdgePower/v1.8.1/EP.v1.8.1.e103d4.201125.1511.bin,targets/benign/ubiquiti-ep-54v-150w/4.201125.1511/rootfs,planned (no download)
benign,ubiquiti-ep-54v-150w,1.7.0.00,2020-05-15,https://www.ui.com/downloads/firmwares/edgemax/EdgePower/v1.7.0/EP.v1.7.0.00de3a.200512.1214.bin,targets/benign/ubiquiti-ep-54v-150w/1.7.0.00/rootfs,planned (no download)
benign,ubiquiti-ep-54v-150w,10.201001.0939,2020-09-09,https://www.ui.com/downloads/firmwares/edgemax/EdgePower/v1.8.0/EP.v1.8.0.889e10.201001.0939.bin,targets/benign/ubiquiti-ep-54v-150w/10.201001.0939/rootfs,planned (no download)
benign,ubiquiti-ep-54v-150w,31.190923.0924,2019-09-26,https://www.ui.com/downloads/firmwares/edgemax/EdgePower/v1.5.0/EP.v1.5.0.5aff31.190923.0924.bin,targets/benign/ubiquiti-ep-54v-150w/31.190923.0924/rootfs,planned (no download)
benign,ubiquiti-ep-54v-150w,94.200124.0843,2020-01-28,https://www.ui.com/downloads/firmwares/edgemax/EdgePower/v1.6.0/EP.v1.6.0.155a94.200124.0843.bin,targets/benign/ubiquiti-ep-54v-150w/94.200124.0843/rootfs,planned (no download)
benign,ubiquiti-ep-54v-150w,2.181113.1412,2018-12-11,https://www.ui.com/downloads/firmwares/edgemax/EdgePower/v1.3.1/EP.v1.3.1.d307e2.181113.1412.bin,targets/benign/ubiquiti-ep-54v-150w/2.181113.1412/rootfs,planned (no download)
benign,ubiquiti-ep-54v-150w,3.190619.1007,2019-06-25,https://www.ui.com/downloads/firmwares/edgemax/EdgePower/v1.4.0/EP.v1.4.0.6e3de3.190619.1007.bin,targets/benign/ubiquiti-ep-54v-150w/3.190619.1007/rootfs,planned (no download)
benign,ep-54v-150w,1.1.0.3179,2017-08-09,https://www.ui.com/downloads/firmwares/edgemax/EdgePower/v1.1.0/EP.v1.1.0.3179fa.170612.1415.bin,targets/benign/ep-54v-150w/1.1.0.3179/rootfs,planned (no download)
benign,ep-54v-150w,1.2.0.968149,2018-06-11,https://www.ui.com/downloads/firmwares/edgemax/EdgePower/v1.2.0/EP.v1.2.0.968149.180607.0900.bin,targets/benign/ep-54v-150w/1.2.0.968149/rootfs,planned (no download)
benign,is-5ac,34976,2017-07-28,https://www.ui.com/downloads/firmwares/XC-fw/v8.3.1/WA.v8.3.1.34976.170727.1739.bin,targets/benign/is-5ac/34976/rootfs,planned (no download)
benign,is-5ac,36727,2018-01-18,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.0/WA.v8.5.0.36727.180118.1314.bin,targets/benign/is-5ac/36727/rootfs,planned (no download)
benign,is-5ac,34573,2017-06-16,https://www.ui.com/downloads/firmwares/XC-fw/v8.3/WA.v8.3.34573.170614.1646.bin,targets/benign/is-5ac/34573/rootfs,planned (no download)
benign,is-5ac,35930,2017-10-17,https://www.ui.com/downloads/firmwares/XC-fw/v8.4.2/WA.v8.4.2.35930.171017.1722.bin,targets/benign/is-5ac/35930/rootfs,planned (no download)
benign,is-5ac,35333,2017-09-01,https://www.ui.com/downloads/firmwares/XC-fw/v8.3.2/WA.v8.3.2.35333.170901.1549.bin,targets/benign/is-5ac/35333/rootfs,planned (no download)
benign,is-5ac,35794,2017-10-06,https://www.ui.com/downloads/firmwares/XC-fw/v8.4.1/WA.v8.4.1.35794.171006.1417.bin,targets/benign/is-5ac/35794/rootfs,planned (no download)
benign,is-5ac,34481,2017-06-08,https://www.ui.com/downloads/firmwares/XC-fw/v8.1.4/WA.v8.1.4.34481.170608.1729.bin,targets/benign/is-5ac/34481/rootfs,planned (no download)
benign,is-5ac,35708,2017-09-29,https://www.ui.com/downloads/firmwares/XC-fw/v8.4.0/WA.v8.4.0.35708.170929.1512.bin,targets/benign/is-5ac/35708/rootfs,planned (no download)
benign,is-5ac,32951,2017-06-08,https://www.ui.com/downloads/firmwares/XC-fw/v8.1.2/WA.v8.1.2.32951.170302.1840.bin,targets/benign/is-5ac/32951/rootfs,planned (no download)
benign,is-5ac,37936,2018-05-25,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.4/WA.v8.5.4.37936.180524.1215.bin,targets/benign/is-5ac/37936/rootfs,planned (no download)
benign,is-5ac,38845,2018-09-19,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.8/WA.v8.5.8.38845.180918.1016.bin,targets/benign/is-5ac/38845/rootfs,planned (no download)
benign,is-5ac,40181,2019-02-14,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.12/WA.v8.5.12.40181.190213.1104.bin,targets/benign/is-5ac/40181/rootfs,planned (no download)
benign,is-5ac,38314,2018-06-28,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.7/WA.v8.5.7.38314.180628.1036.bin,targets/benign/is-5ac/38314/rootfs,planned (no download)
benign,is-5ac,39842,2019-01-11,https://www.ui.com/downloads/firmwares/XC-fw/v8.5.11/WA.v8.5.11.39842.190109.1449.bin,targets/benign/is-5ac/39842/rootfs,planned (no download)
benign,is-m5,32918,2019-01-11,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.9/XW.v6.1.9.32918.190108.1737.bin,targets/benign/is-m5/32918/rootfs,planned (no download)
benign,is-m5,32949,2019-03-29,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.11/XW.v6.1.11.32949.190328.1111.bin,targets/benign/is-m5/32949/rootfs,planned (no download)
benign,is-m5,33003,2019-05-24,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.12/XW.v6.1.12.33003.190523.1253.bin,targets/benign/is-m5/33003/rootfs,planned (no download)
benign,is-m5,32774,2018-09-26,https://www.ui.com/downloads/firmwares/XW-fw/v6.1.8/XW.v6.1.8.32774.180921.1518.bin,targets/benign/is-m5/32774/rootfs,planned (no download)
