product,prev_version,next_version,prev_rootfs,next_rootfs,version_scope,scope,scope_reason
litestation-m5,31612__2,31612,targets/benign/litestation-m5/31612__2/rootfs,targets/benign/litestation-m5/31612/rootfs,unknown,other,non-semver
litestation-m5,31612,31626__5,targets/benign/litestation-m5/31612/rootfs,targets/benign/litestation-m5/31626__5/rootfs,unknown,other,non-semver
litestation-m5,31626__5,31296,targets/benign/litestation-m5/31626__5/rootfs,targets/benign/litestation-m5/31296/rootfs,unknown,other,non-semver
litestation-m5,31296,31825,targets/benign/litestation-m5/31296/rootfs,targets/benign/litestation-m5/31825/rootfs,unknown,other,non-semver
litestation-m5,31825,31939__5,targets/benign/litestation-m5/31825/rootfs,targets/benign/litestation-m5/31939__5/rootfs,unknown,other,non-semver
litestation-m5,31939__5,32113__6,targets/benign/litestation-m5/31939__5/rootfs,targets/benign/litestation-m5/32113__6/rootfs,unknown,other,non-semver
litestation-m5,32113__6,32949,targets/benign/litestation-m5/32113__6/rootfs,targets/benign/litestation-m5/32949/rootfs,unknown,other,non-semver
loco5ac,32951,34481,targets/benign/loco5ac/32951/rootfs,targets/benign/loco5ac/34481/rootfs,unknown,other,non-semver
loco5ac,34481,34573,targets/benign/loco5ac/34481/rootfs,targets/benign/loco5ac/34573/rootfs,unknown,other,non-semver
loco5ac,34573,34976,targets/benign/loco5ac/34573/rootfs,targets/benign/loco5ac/34976/rootfs,unknown,other,non-semver
loco5ac,34976,35333,targets/benign/loco5ac/34976/rootfs,targets/benign/loco5ac/35333/rootfs,unknown,other,non-semver
loco5ac,35333,35708,targets/benign/loco5ac/35333/rootfs,targets/benign/loco5ac/35708/rootfs,unknown,other,non-semver
loco5ac,35708,35794,targets/benign/loco5ac/35708/rootfs,targets/benign/loco5ac/35794/rootfs,unknown,other,non-semver
loco5ac,35794,35930,targets/benign/loco5ac/35794/rootfs,targets/benign/loco5ac/35930/rootfs,unknown,other,non-semver
loco5ac,35930,36160,targets/benign/loco5ac/35930/rootfs,targets/benign/loco5ac/36160/rootfs,unknown,other,non-semver
loco5ac,36160,37936,targets/benign/loco5ac/36160/rootfs,targets/benign/loco5ac/37936/rootfs,unknown,other,non-semver
loco5ac,37936,38314,targets/benign/loco5ac/37936/rootfs,targets/benign/loco5ac/38314/rootfs,unknown,other,non-semver
loco5ac,38314,38845,targets/benign/loco5ac/38314/rootfs,targets/benign/loco5ac/38845/rootfs,unknown,other,non-semver
loco5ac,38845,39842,targets/benign/loco5ac/38845/rootfs,targets/benign/loco5ac/39842/rootfs,unknown,other,non-semver
loco5ac,39842,40181,targets/benign/loco5ac/39842/rootfs,targets/benign/loco5ac/40181/rootfs,unknown,other,non-semver
locom2,30572,31612,targets/benign/locom2/30572/rootfs,targets/benign/locom2/31612/rootfs,unknown,other,non-semver
locom2,31612,31612__2,targets/benign/locom2/31612/rootfs,targets/benign/locom2/31612__2/rootfs,unknown,other,non-semver
locom2,31612__2,31626,targets/benign/locom2/31612__2/rootfs,targets/benign/locom2/31626/rootfs,unknown,other,non-semver
locom2,31626,31626__2,targets/benign/locom2/31626/rootfs,targets/benign/locom2/31626__2/rootfs,unknown,other,non-semver
locom2,31626__2,31296,targets/benign/locom2/31626__2/rootfs,targets/benign/locom2/31296/rootfs,unknown,other,non-semver
locom2,31296,31296__2,targets/benign/locom2/31296/rootfs,targets/benign/locom2/31296__2/rootfs,unknown,other,non-semver
locom2,31296__2,31601,targets/benign/locom2/31296__2/rootfs,targets/benign/locom2/31601/rootfs,unknown,other,non-semver
locom2,31601,31776,targets/benign/locom2/31601/rootfs,targets/benign/locom2/31776/rootfs,unknown,other,non-semver
locom2,31776,31825,targets/benign/locom2/31776/rootfs,targets/benign/locom2/31825/rootfs,unknown,other,non-semver
locom2,31825,31825__2,targets/benign/locom2/31825/rootfs,targets/benign/locom2/31825__2/rootfs,unknown,other,non-semver
locom2,31825__2,31939,targets/benign/locom2/31825__2/rootfs,targets/benign/locom2/31939/rootfs,unknown,other,non-semver
locom2,31939,31939__2,targets/benign/locom2/31939/rootfs,targets/benign/locom2/31939__2/rootfs,unknown,other,non-semver
locom2,31939__2,32113,targets/benign/locom2/31939__2/rootfs,targets/benign/locom2/32113/rootfs,unknown,other,non-semver
locom2,32113,32113__2,targets/benign/locom2/32113/rootfs,targets/benign/locom2/32113__2/rootfs,unknown,other,non-semver
locom2,32113__2,32774,targets/benign/locom2/32113__2/rootfs,targets/benign/locom2/32774/rootfs,unknown,other,non-semver
locom2,32774,32774__2,targets/benign/locom2/32774/rootfs,targets/benign/locom2/32774__2/rootfs,unknown,other,non-semver
locom2,32774__2,32918,targets/benign/locom2/32774__2/rootfs,targets/benign/locom2/32918/rootfs,unknown,other,non-semver
locom2,32918,32918__2,targets/benign/locom2/32918/rootfs,targets/benign/locom2/32918__2/rootfs,unknown,other,non-semver
locom2,32918__2,32949,targets/benign/locom2/32918__2/rootfs,targets/benign/locom2/32949/rootfs,unknown,other,non-semver
locom2,32949,32949__2,targets/benign/locom2/32949/rootfs,targets/benign/locom2/32949__2/rootfs,unknown,other,non-semver
locom2,32949__2,33003,targets/benign/locom2/32949__2/rootfs,targets/benign/locom2/33003/rootfs,unknown,other,non-semver
locom2,33003,33003__2,targets/benign/locom2/33003/rootfs,targets/benign/locom2/33003__2/rootfs,unknown,other,non-semver
locom5,30572,31612,targets/benign/locom5/30572/rootfs,targets/benign/locom5/31612/rootfs,unknown,other,non-semver
locom5,31612,31612__2,targets/benign/locom5/31612/rootfs,targets/benign/locom5/31612__2/rootfs,unknown,other,non-semver
locom5,31612__2,31612__3,targets/benign/locom5/31612__2/rootfs,targets/benign/locom5/31612__3/rootfs,unknown,other,non-semver
locom5,31612__3,31612__4,targets/benign/locom5/31612__3/rootfs,targets/benign/locom5/31612__4/rootfs,unknown,other,non-semver
locom5,31612__4,31612__5,targets/benign/locom5/31612__4/rootfs,targets/benign/locom5/31612__5/rootfs,unknown,other,non-semver
locom5,31612__5,31626,targets/benign/locom5/31612__5/rootfs,targets/benign/locom5/31626/rootfs,unknown,other,non-semver
locom5,31626,31626__2,targets/benign/locom5/31626/rootfs,targets/benign/locom5/31626__2/rootfs,unknown,other,non-semver
locom5,31626__2,31626__3,targets/benign/locom5/31626__2/rootfs,targets/benign/locom5/31626__3/rootfs,unknown,other,non-semver
locom5,31626__3,31626__4,targets/benign/locom5/31626__3/rootfs,targets/benign/locom5/31626__4/rootfs,unknown,other,non-semver
locom5,31626__4,31296,targets/benign/locom5/31626__4/rootfs,targets/benign/locom5/31296/rootfs,unknown,other,non-semver
locom5,31296,31296__2,targets/benign/locom5/31296/rootfs,targets/benign/locom5/31296__2/rootfs,unknown,other,non-semver
locom5,31296__2,31601,targets/benign/locom5/31296__2/rootfs,targets/benign/locom5/31601/rootfs,unknown,other,non-semver
locom5,31601,31601__2,targets/benign/locom5/31601/rootfs,targets/benign/locom5/31601__2/rootfs,unknown,other,non-semver
locom5,31601__2,31741,targets/benign/locom5/31601__2/rootfs,targets/benign/locom5/31741/rootfs,unknown,other,non-semver
locom5,31741,6.1.1.31776,targets/benign/locom5/31741/rootfs,targets/benign/locom5/6.1.1.31776/rootfs,unknown,other,dotted3+-fallback
locom5,6.1.1.31776,31776,targets/benign/locom5/6.1.1.31776/rootfs,targets/benign/locom5/31776/rootfs,unknown,other,dotted3+-fallback
locom5,31776,31825,targets/benign/locom5/31776/rootfs,targets/benign/locom5/31825/rootfs,unknown,other,non-semver
locom5,31825,31825__2,targets/benign/locom5/31825/rootfs,targets/benign/locom5/31825__2/rootfs,unknown,other,non-semver
locom5,31825__2,31939,targets/benign/locom5/31825__2/rootfs,targets/benign/locom5/31939/rootfs,unknown,other,non-semver
locom5,31939,31939__2,targets/benign/locom5/31939/rootfs,targets/benign/locom5/31939__2/rootfs,unknown,other,non-semver
locom5,31939__2,32113,targets/benign/locom5/31939__2/rootfs,targets/benign/locom5/32113/rootfs,unknown,other,non-semver
locom5,32113,32113__2,targets/benign/locom5/32113/rootfs,targets/benign/locom5/32113__2/rootfs,unknown,other,non-semver
locom5,32113__2,32774,targets/benign/locom5/32113__2/rootfs,targets/benign/locom5/32774/rootfs,unknown,other,non-semver
locom5,32774,32774__2,targets/benign/locom5/32774/rootfs,targets/benign/locom5/32774__2/rootfs,unknown,other,non-semver
locom5,32774__2,32918,targets/benign/locom5/32774__2/rootfs,targets/benign/locom5/32918/rootfs,unknown,other,non-semver
locom5,32918,32918__2,targets/benign/locom5/32918/rootfs,targets/benign/locom5/32918__2/rootfs,unknown,other,non-semver
locom5,32918__2,32949,targets/benign/locom5/32918__2/rootfs,targets/benign/locom5/32949/rootfs,unknown,other,non-semver
locom5,32949,32949__2,targets/benign/locom5/32949/rootfs,targets/benign/locom5/32949__2/rootfs,unknown,other,non-semver
locom5,32949__2,33003,targets/benign/locom5/32949__2/rootfs,targets/benign/locom5/33003/rootfs,unknown,other,non-semver
locom5,33003,33003__2,targets/benign/locom5/33003/rootfs,targets/benign/locom5/33003__2/rootfs,unknown,other,non-semver
locom9,30572,31612,targets/benign/locom9/30572/rootfs,targets/benign/locom9/31612/rootfs,unknown,other,non-semver
locom9,31612,31612__2,targets/benign/locom9/31612/rootfs,targets/benign/locom9/31612__2/rootfs,unknown,other,non-semver
locom9,31612__2,31612__3,targets/benign/locom9/31612__2/rootfs,targets/benign/locom9/31612__3/rootfs,unknown,other,non-semver
locom9,31612__3,31626__2,targets/benign/locom9/31612__3/rootfs,targets/benign/locom9/31626__2/rootfs,unknown,other,non-semver
locom9,31626__2,31626,targets/benign/locom9/31626__2/rootfs,targets/benign/locom9/31626/rootfs,unknown,other,non-semver
locom9,31626,31296,targets/benign/locom9/31626/rootfs,targets/benign/locom9/31296/rootfs,unknown,other,non-semver
locom9,31296,31601,targets/benign/locom9/31296/rootfs,targets/benign/locom9/31601/rootfs,unknown,other,non-semver
locom9,31601,31776,targets/benign/locom9/31601/rootfs,targets/benign/locom9/31776/rootfs,unknown,other,non-semver
locom9,31776,31825,targets/benign/locom9/31776/rootfs,targets/benign/locom9/31825/rootfs,unknown,other,non-semver
locom9,31825,31939,targets/benign/locom9/31825/rootfs,targets/benign/locom9/31939/rootfs,unknown,other,non-semver
locom9,31939,32113,targets/benign/locom9/31939/rootfs,targets/benign/locom9/32113/rootfs,unknown,other,non-semver
locom9,32113,32774,targets/benign/locom9/32113/rootfs,targets/benign/locom9/32774/rootfs,unknown,other,non-semver
locom9,32774,32918,targets/benign/locom9/32774/rootfs,targets/benign/locom9/32918/rootfs,unknown,other,non-semver
locom9,32918,32949,targets/benign/locom9/32918/rootfs,targets/benign/locom9/32949/rootfs,unknown,other,non-semver
locom9,32949,33003,targets/benign/locom9/32949/rootfs,targets/benign/locom9/33003/rootfs,unknown,other,non-semver
m3,30572,31612__3,targets/benign/m3/30572/rootfs,targets/benign/m3/31612__3/rootfs,unknown,other,non-semver
m3,31612__3,31612,targets/benign/m3/31612__3/rootfs,targets/benign/m3/31612/rootfs,unknown,other,non-semver
m3,31612,31612__2,targets/benign/m3/31612/rootfs,targets/benign/m3/31612__2/rootfs,unknown,other,non-semver
m3,31612__2,31626,targets/benign/m3/31612__2/rootfs,targets/benign/m3/31626/rootfs,unknown,other,non-semver
m3,31626,31626__2,targets/benign/m3/31626/rootfs,targets/benign/m3/31626__2/rootfs,unknown,other,non-semver
m3,31626__2,31296,targets/benign/m3/31626__2/rootfs,targets/benign/m3/31296/rootfs,unknown,other,non-semver
m3,31296,31601,targets/benign/m3/31296/rootfs,targets/benign/m3/31601/rootfs,unknown,other,non-semver
m3,31601,31776,targets/benign/m3/31601/rootfs,targets/benign/m3/31776/rootfs,unknown,other,non-semver
m3,31776,31825,targets/benign/m3/31776/rootfs,targets/benign/m3/31825/rootfs,unknown,other,non-semver
m3,31825,31939,targets/benign/m3/31825/rootfs,targets/benign/m3/31939/rootfs,unknown,other,non-semver
m3,31939,32113,targets/benign/m3/31939/rootfs,targets/benign/m3/32113/rootfs,unknown,other,non-semver
m3,32113,32774,targets/benign/m3/32113/rootfs,targets/benign/m3/32774/rootfs,unknown,other,non-semver
m3,32774,32918,targets/benign/m3/32774/rootfs,targets/benign/m3/32918/rootfs,unknown,other,non-semver
m3,32918,32949,targets/benign/m3/32918/rootfs,targets/benign/m3/32949/rootfs,unknown,other,non-semver
m3,32949,33003,targets/benign/m3/32949/rootfs,targets/benign/m3/33003/rootfs,unknown,other,non-semver
m365,30572,31612__2,targets/benign/m365/30572/rootfs,targets/benign/m365/31612__2/rootfs,unknown,other,non-semver
m365,31612__2,31612,targets/benign/m365/31612__2/rootfs,targets/benign/m365/31612/rootfs,unknown,other,non-semver
m365,31612,31612__3,targets/benign/m365/31612/rootfs,targets/benign/m365/31612__3/rootfs,unknown,other,non-semver
m365,31612__3,31626,targets/benign/m365/31612__3/rootfs,targets/benign/m365/31626/rootfs,unknown,other,non-semver
m365,31626,31626__2,targets/benign/m365/31626/rootfs,targets/benign/m365/31626__2/rootfs,unknown,other,non-semver
m365,31626__2,31296,targets/benign/m365/31626__2/rootfs,targets/benign/m365/31296/rootfs,unknown,other,non-semver
m365,31296,31776,targets/benign/m365/31296/rootfs,targets/benign/m365/31776/rootfs,unknown,other,non-semver
m365,31776,31939,targets/benign/m365/31776/rootfs,targets/benign/m365/31939/rootfs,unknown,other,non-semver
m365,31939,32113,targets/benign/m365/31939/rootfs,targets/benign/m365/32113/rootfs,unknown,other,non-semver
m365,32113,32774,targets/benign/m365/32113/rootfs,targets/benign/m365/32774/rootfs,unknown,other,non-semver
m365,32774,32918,targets/benign/m365/32774/rootfs,targets/benign/m365/32918/rootfs,unknown,other,non-semver
m365,32918,32949,targets/benign/m365/32918/rootfs,targets/benign/m365/32949/rootfs,unknown,other,non-semver
m365,32949,33003,targets/benign/m365/32949/rootfs,targets/benign/m365/33003/rootfs,unknown,other,non-semver
m5,30572,31612,targets/benign/m5/30572/rootfs,targets/benign/m5/31612/rootfs,unknown,other,non-semver
m5,31612,31612__5,targets/benign/m5/31612/rootfs,targets/benign/m5/31612__5/rootfs,unknown,other,non-semver
m5,31612__5,31612__2,targets/benign/m5/31612__5/rootfs,targets/benign/m5/31612__2/rootfs,unknown,other,non-semver
m5,31612__2,31612__3,targets/benign/m5/31612__2/rootfs,targets/benign/m5/31612__3/rootfs,unknown,other,non-semver
m5,31612__3,31612__4,targets/benign/m5/31612__3/rootfs,targets/benign/m5/31612__4/rootfs,unknown,other,non-semver
m5,31612__4,31626__3,targets/benign/m5/31612__4/rootfs,targets/benign/m5/31626__3/rootfs,unknown,other,non-semver
m5,31626__3,31626,targets/benign/m5/31626__3/rootfs,targets/benign/m5/31626/rootfs,unknown,other,non-semver
m5,31626,31626__2,targets/benign/m5/31626/rootfs,targets/benign/m5/31626__2/rootfs,unknown,other,non-semver
m5,31626__2,31296__2,targets/benign/m5/31626__2/rootfs,targets/benign/m5/31296__2/rootfs,unknown,other,non-semver
m5,31296__2,31296,targets/benign/m5/31296__2/rootfs,targets/benign/m5/31296/rootfs,unknown,other,non-semver
m5,31296,31601,targets/benign/m5/31296/rootfs,targets/benign/m5/31601/rootfs,unknown,other,non-semver
m5,31601,31601__2,targets/benign/m5/31601/rootfs,targets/benign/m5/31601__2/rootfs,unknown,other,non-semver
m5,31601__2,31741,targets/benign/m5/31601__2/rootfs,targets/benign/m5/31741/rootfs,unknown,other,non-semver
m5,31741,31776,targets/benign/m5/31741/rootfs,targets/benign/m5/31776/rootfs,unknown,other,non-semver
m5,31776,31825,targets/benign/m5/31776/rootfs,targets/benign/m5/31825/rootfs,unknown,other,non-semver
m5,31825,31939,targets/benign/m5/31825/rootfs,targets/benign/m5/31939/rootfs,unknown,other,non-semver
m5,31939,31939__2,targets/benign/m5/31939/rootfs,targets/benign/m5/31939__2/rootfs,unknown,other,non-semver
m5,31939__2,32113,targets/benign/m5/31939__2/rootfs,targets/benign/m5/32113/rootfs,unknown,other,non-semver
m5,32113,32113__2,targets/benign/m5/32113/rootfs,targets/benign/m5/32113__2/rootfs,unknown,other,non-semver
m5,32113__2,32774,targets/benign/m5/32113__2/rootfs,targets/benign/m5/32774/rootfs,unknown,other,non-semver
m5,32774,32774__2,targets/benign/m5/32774/rootfs,targets/benign/m5/32774__2/rootfs,unknown,other,non-semver
m5,32774__2,32949,targets/benign/m5/32774__2/rootfs,targets/benign/m5/32949/rootfs,unknown,other,non-semver
m5,32949,32949__2,targets/benign/m5/32949/rootfs,targets/benign/m5/32949__2/rootfs,unknown,other,non-semver
nanobeam-m2-18-dbi400mm-nbem2400,31612,31612__2,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31612/rootfs,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31612__2/rootfs,unknown,other,non-semver
nanobeam-m2-18-dbi400mm-nbem2400,31612__2,31626,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31612__2/rootfs,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31626/rootfs,unknown,other,non-semver
nanobeam-m2-18-dbi400mm-nbem2400,31626,31626__2,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31626/rootfs,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31626__2/rootfs,unknown,other,non-semver
nanobeam-m2-18-dbi400mm-nbem2400,31626__2,31296,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31626__2/rootfs,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31296/rootfs,unknown,other,non-semver
nanobeam-m2-18-dbi400mm-nbem2400,31296,31601,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31296/rootfs,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31601/rootfs,unknown,other,non-semver
nanobeam-m2-18-dbi400mm-nbem2400,31601,31741,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31601/rootfs,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31741/rootfs,unknown,other,non-semver
nanobeam-m2-18-dbi400mm-nbem2400,31741,6.1.1.31776,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31741/rootfs,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/6.1.1.31776/rootfs,unknown,other,dotted3+-fallback
nanobeam-m2-18-dbi400mm-nbem2400,6.1.1.31776,31825,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/6.1.1.31776/rootfs,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31825/rootfs,unknown,other,dotted3+-fallback
nanobeam-m2-18-dbi400mm-nbem2400,31825,31939,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31825/rootfs,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31939/rootfs,unknown,other,non-semver
nanobeam-m2-18-dbi400mm-nbem2400,31939,32113,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/31939/rootfs,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/32113/rootfs,unknown,other,non-semver
nanobeam-m2-18-dbi400mm-nbem2400,32113,32774,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/32113/rootfs,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/32774/rootfs,unknown,other,non-semver
nanobeam-m2-18-dbi400mm-nbem2400,32774,32918,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/32774/rootfs,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/32918/rootfs,unknown,other,non-semver
nanobeam-m2-18-dbi400mm-nbem2400,32918,32949,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/32918/rootfs,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/32949/rootfs,unknown,other,non-semver
nanobeam-m2-18-dbi400mm-nbem2400,32949,33003,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/32949/rootfs,targets/benign/nanobeam-m2-18-dbi400mm-nbem2400/33003/rootfs,unknown,other,non-semver
nanobeam-m5-16-dbi-nbem516,31612,31612__2,targets/benign/nanobeam-m5-16-dbi-nbem516/31612/rootfs,targets/benign/nanobeam-m5-16-dbi-nbem516/31612__2/rootfs,unknown,other,non-semver
nanobeam-m5-16-dbi-nbem516,31612__2,31626,targets/benign/nanobeam-m5-16-dbi-nbem516/31612__2/rootfs,targets/benign/nanobeam-m5-16-dbi-nbem516/31626/rootfs,unknown,other,non-semver
nanobeam-m5-16-dbi-nbem516,31626,31626__2,targets/benign/nanobeam-m5-16-dbi-nbem516/31626/rootfs,targets/benign/nanobeam-m5-16-dbi-nbem516/31626__2/rootfs,unknown,other,non-semver
nanobeam-m5-16-dbi-nbem516,31626__2,31296,targets/benign/nanobeam-m5-16-dbi-nbem516/31626__2/rootfs,targets/benign/nanobeam-m5-16-dbi-nbem516/31296/rootfs,unknown,other,non-semver
nanobeam-m5-16-dbi-nbem516,31296,31601,targets/benign/nanobeam-m5-16-dbi-nbem516/31296/rootfs,targets/benign/nanobeam-m5-16-dbi-nbem516/31601/rootfs,unknown,other,non-semver
nanobeam-m5-16-dbi-nbem516,31601,31741,targets/benign/nanobeam-m5-16-dbi-nbem516/31601/rootfs,targets/benign/nanobeam-m5-16-dbi-nbem516/31741/rootfs,unknown,other,non-semver
nanobeam-m5-16-dbi-nbem516,31741,6.1.1.31776,targets/benign/nanobeam-m5-16-dbi-nbem516/31741/rootfs,targets/benign/nanobeam-m5-16-dbi-nbem516/6.1.1.31776/rootfs,unknown,other,dotted3+-fallback
